dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
12265,3.0,135003.0,143913198.0,320.0,801000000.0,321000000000.0,2.0,2242.0,4088.0,4357808.0,136.0,0.0,UDP,1.0,4233.0,1542.0,0.0,0.0,0.0,0.0
41373,4.0,79093.0,4587394.0,271.0,493000000.0,271000000000.0,5.0,8050.0,8430.0,488940.0,281.0,1.0,TCP,2.0,4975.0,1242.0,0.0,0.0,0.0,0.0
42605,3.0,8679.0,10143118.0,21.0,229000000.0,21229000000.0,3.0,13245.0,0.0,0.0,0.0,1.0,TCP,3.0,174300885.0,175514182.0,0.0,0.0,0.0,0.0
31393,6.0,19407.0,1281030.0,60.0,320000000.0,60320000000.0,5.0,4033.0,9567.0,631458.0,318.0,1.0,TCP,3.0,243702772.0,17428018.0,7844.0,338.0,8182.0,1.0
41584,7.0,129741.0,7524978.0,478.0,198000000.0,478000000000.0,3.0,8050.0,2468.0,143144.0,82.0,1.0,TCP,3.0,13979816.0,15087396.0,34.0,36.0,70.0,0.0
20572,2.0,4494.0,295524.0,21.0,36000000.0,21336000000.0,3.0,743.0,7.0,1487.0,0.0,1.0,TCP,2.0,1347.0,1434.0,0.0,0.0,0.0,0.0
83912,5.0,19097.0,5300206.0,100.0,72000000.0,100320000000.0,2.0,3360.0,0.0,0.0,0.0,1.0,UDP,3.0,4233.0,1542.0,0.0,0.0,0.0,1.0
39272,3.0,837.0,241060.0,60.0,50000000.0,6050000000.0,2.0,5717.0,0.0,0.0,0.0,1.0,ICMP,4.0,3069947.0,2855392.0,143.0,133.0,276.0,1.0
14883,1.0,735.0,27950.0,21.0,39000000.0,2139000000.0,2.0,1057.0,0.0,0.0,0.0,0.0,TCP,1.0,222049230.0,10439662.0,12044.0,668.0,12712.0,0.0
...,,,,,,,,,,,,,,,,,,,,
91275,6.0,37862.0,23357320.0,190.0,57000000.0,19057000000.0,2.0,10987.0,0.0,0.0,0.0,1.0,TCP,4.0,13476914.0,157292333.0,277.0,387.0,664.0,1.0
88463,4.0,8679.0,10143118.0,21.0,229000000.0,21229000000.0,3.0,13245.0,0.0,0.0,0.0,1.0,UDP,3.0,174300885.0,175514182.0,0.0,0.0,0.0,0.0
98765,7.0,4000.0,4000000.0,400.0,80000000.0,40080000000.0,2.0,13797.0,4000.0,4000000.0,1000.0,0.0,TCP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,1.0
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,UDP,1.0,2668.0,856.0,0.0,0.0,0.0,1.0
3129,6.0,34537.0,36816442.0,75.0,927000000.0,75927000000.0,3.0,6846.0,13492.0,14382472.0,449.0,0.0,UDP,1.0,4224.0,1312.0,0.0,0.0,0.0,0.0
3999,5.0,79866.0,85137156.0,177.0,218000000.0,177000000000.0,2.0,8803.0,13554.0,14448564.0,451.0,0.0,UDP,1.0,5221.0,276817856.0,0.0,0.0,0.0,0.0
6918,3.0,769.0,75754.0,121.0,238000000.0,121000000000.0,3.0,1931.0,29.0,2842.0,0.0,0.0,UDP,1.0,4425.0,3413.0,0.0,0.0,0.0,1.0
9966,2.0,59937.0,63892842.0,132.0,900000000.0,133000000000.0,4.0,1931.0,13532.0,14425112.0,451.0,0.0,UDP,2.0,3719.0,1172.0,0.0,0.0,0.0,0.0
11605,3.0,126292.0,134627272.0,280.0,307000000.0,280000000000.0,4.0,1943.0,13531.0,14424046.0,451.0,0.0,UDP,4.0,604240410.0,5186.0,8969.0,0.0,8969.0,0.0
11635,4.0,39341.0,9551360.0,250.0,423000000.0,251000000000.0,5.0,2790.0,8324.0,651552.0,277.0,1.0,UDP,2.0,231511.0,9897209.0,0.0,0.0,2.0,1.0
27888,5.0,115556.0,120409352.0,412.0,403000000.0,412000000000.0,6.0,2790.0,8510.0,8867420.0,283.0,1.0,ICMP,2.0,258142777.0,217744605.0,2398.0,4782.0,7180.0,1.0
27978,4.0,118672.0,123656224.0,410.0,388000000.0,410000000000.0,11.0,2790.0,8493.0,8849706.0,283.0,1.0,ICMP,1.0,530649925.0,528980196.0,2359.0,2359.0,4718.0,1.0
29922,5.0,92938.0,82781700.0,417.0,721000000.0,417000000000.0,7.0,4920.0,12659.0,9838564.0,421.0,1.0,UDP,3.0,135577081.0,135892103.0,175.0,503.0,3838.0,0.0
3849,4.0,12170.0,12973220.0,26.0,680000000.0,26680000000.0,3.0,8803.0,0.0,0.0,0.0,0.0,UDP,3.0,5027.0,279389321.0,0.0,0.0,0.0,0.0
42935,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,13797.0,19190.0,14953872.0,639.0,0.0,UDP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,1.0
9846,5.0,19665.0,20490930.0,63.0,430000000.0,63430000000.0,3.0,1910.0,9239.0,9627038.0,307.0,0.0,UDP,2.0,3472.0,1172.0,0.0,0.0,0.0,1.0
2889,5.0,114610.0,119423620.0,407.0,340000000.0,407000000000.0,2.0,4440.0,8167.0,8510014.0,272.0,0.0,UDP,1.0,4013.0,1312.0,0.0,0.0,0.0,1.0
2889,2.0,99809.0,104000978.0,357.0,471000000.0,357000000000.0,3.0,4440.0,8216.0,8561072.0,273.0,0.0,UDP,2.0,261918699.0,4449.0,2254.0,0.0,2254.0,1.0
...,,,,,,,,,,,,,,,,,,,,
37120,3.0,13981.0,14683390.0,30.0,829000000.0,30829000000.0,4.0,1931.0,13503.0,14395190.0,451.0,0.0,UDP,4.0,2537962.0,599.0,0.0,0.0,0.0,0.0
36765,2.0,76625.0,81629750.0,168.0,945000000.0,168945000000.0,3.0,1931.0,13531.0,14424046.0,451.0,0.0,UDP,3.0,2966.0,1312.0,0.0,0.0,0.0,1.0
36133,4.0,15185.0,16254420.0,35.0,913000000.0,350000000000.0,3.0,1931.0,13533.0,14425292.0,451.0,0.0,UDP,2.0,1172.0,1172.0,0.0,0.0,0.0,0.0
37239,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,UDP,1.0,4204.0,856.0,0.0,0.0,0.0,1.0
39900,7.0,9990.0,10489030.0,60.0,569000000.0,60569000000.0,2.0,1931.0,13532.0,14425112.0,451.0,0.0,UDP,5.0,1172.0,1172.0,0.0,0.0,0.0,0.0
30492,1,741,72618,759,934000000,760000000000.0,5.0,2059.0,29.0,2842.0,0.0,1.0,ICMP,3.0,245623.0,271152413.0,1.0,1.0,2.0,0.0
4059,4,129230,137759180,286,745000000,287000000000.0,3.0,8803.0,13393.0,14276938.0,446.0,0.0,UDP,1.0,4905.0,113961424.0,0.0,3835.0,3835.0,0.0
28158,3,723,70854,741,211000000,741000000000.0,7.0,2790.0,29.0,2842.0,0.0,1.0,ICMP,4.0,271314527.0,271312905.0,2.0,2.0,4.0,0.0
5532,5,294,28812,301,805000000,302000000000.0,4.0,1264.0,29.0,2842.0,0.0,0.0,ICMP,3.0,34387.0,31172.0,0.0,0.0,0.0,0.0
14615,4,95734,6318864,301,271000000,301000000000.0,5.0,7385.0,9555.0,630654.0,318.0,1.0,TCP,3.0,150569319.0,8893180.0,3958.0,301.0,4259.0,0.0
9996,5,134952,143858832,312,891000000,313000000000.0,3.0,1931.0,7464.0,7956624.0,248.0,0.0,UDP,2.0,4053.0,213684234.0,0.0,4704.0,4704.0,1.0
30913,5,59693,3462194,196,247000000,196000000000.0,6.0,3982.0,9264.0,537312.0,308.0,1.0,TCP,2.0,151418723.0,9939817.0,3904.0,307.0,4211.0,1.0
4247,5,55115,2976210,90,971000000,90971000000.0,7.0,1143.0,18375.0,992250.0,612.0,1.0,TCP,2.0,6048289.0,144228566.0,174.0,4055.0,4229.0,1.0
11335,1,4777,5092282,10,711000000,10711000000.0,3.0,1790.0,0.0,0.0,0.0,0.0,UDP,1.0,3753.0,1242.0,0.0,0.0,0.0,1.0
11109,2,129444,7507752,451,371000000,451000000000.0,3.0,4357.0,2848.0,165184.0,94.0,1.0,TCP,3.0,21511880.0,175119795.0,43.0,80.0,123.0,1.0
45253,2,1748,149750,873,719000000,873719000000.0,6.0,1053.0,28.0,2842.0,0.0,1.0,ICMP,4.0,3848.0,2594.0,0.0,0.0,0.0,1.0
18073,1,1320,123798,841,732000000,841732000000.0,4.0,3038.0,29.0,2842.0,0.0,1.0,ICMP,3.0,1837.0,2570.0,0.0,0.0,0.0,0.0
16912,3,1410,194400,931,837000000,931837000000.0,5.0,1790.0,29.0,2842.0,0.0,1.0,ICMP,4.0,3750.0,2450.0,0.0,0.0,0.0,1.0
17993,2,5601,643300,831,947000000,831947000000.0,3.0,4357.0,18.0,2842.0,0.0,1.0,ICMP,3.0,2350.0,2450.0,0.0,0.0,0.0,0.0
14387,3,2083,221880,791,918000000,791918000000.0,4.0,2790.0,29.0,2842.0,0.0,1.0,ICMP,4.0,3750.0,2450.0,0.0,0.0,0.0,0.0
14231,4,1474,72690,811,845000000,811845000000.0,3.0,8803.0,29.0,2842.0,0.0,1.0,ICMP,2.0,2450.0,2450.0,0.0,0.0,0.0,1.0
25231,4,1032,91850,821,943000000,821943000000.0,4.0,3038.0,29.0,2842.0,0.0,1.0,ICMP,3.0,2450.0,2450.0,0.0,0.0,0.0,0.0
19121,1,742,72618,841,837000000,841837000000.0,5.0,2059.0,29.0,2842.0,0.0,1.0,ICMP,4.0,2450.0,2450.0,0.0,0.0,0.0,1.0
20342,2,1921,194400,871,719000000,871719000000.0,3.0,4357.0,29.0,2842.0,0.0,1.0,ICMP,3.0,2450.0,2450.0,0.0,0.0,0.0,0.0
10933,4,1474,72690,761,845000000,761845000000.0,3.0,8803.0,29.0,2842.0,0.0,1.0,ICMP,1.0,2450.0,2450.0,0.0,0.0,0.0,1.0
17342,3,741,72618,811,918000000,811.0,,,,,,,,,,,,,,
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,TCP,1.0,856.0,2668.0,0.0,0.0,0.0,1.0
6918,3.0,769.0,75754.0,121.0,238000000.0,121000000000.0,3.0,1931.0,29.0,2842.0,0.0,0.0,UDP,2.0,3413.0,4425.0,0.0,0.0,0.0,1.0
11635,4.0,39341.0,9551360.0,250.0,423000000.0,251000000000.0,5.0,2790.0,8324.0,651552.0,277.0,1.0,ICMP,3.0,9897209.0,231511.0,0.0,0.0,2.0,0.0
29922,5.0,92938.0,82781700.0,417.0,721000000.0,417000000000.0,7.0,4920.0,12659.0,9838564.0,421.0,1.0,TCP,4.0,135892103.0,135577081.0,503.0,175.0,3838.0,1.0
42935,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,13797.0,19190.0,14953872.0,639.0,1.0,ICMP,5.0,990596183.0,1269981973.0,16577.0,20580.0,20580.0,0.0
33903,5.0,808.0,79184.0,828.0,413000000.0,828000000000.0,7.0,3034.0,29.0,2842.0,0.0,1.0,ICMP,2.0,271190459.0,135158989.0,2.0,2.0,4.0,0.0
34053,5.0,203.0,19894.0,208.0,161000000.0,208000000000.0,7.0,3034.0,30.0,2940.0,1.0,1.0,ICMP,3.0,135182789.0,271214217.0,1.0,1.0,2.0,0.0
3999,3.0,102168.0,108911088.0,225.0,861000000.0,226000000000.0,3.0,8803.0,13555.0,14449630.0,451.0,0.0,UDP,4.0,6203.0,785313841.0,0.0,3839.0,3839.0,0.0
6312,5.0,401.0,39298.0,411.0,685000000.0,412000000000.0,11.0,3421.0,29.0,2842.0,0.0,0.0,ICMP,5.0,216293761.0,46081.0,2506.0,0.0,2506.0,0.0
32883,5.0,467.0,45766.0,478.0,461000000.0,478000000000.0,5.0,2364.0,29.0,2842.0,0.0,1.0,ICMP,2.0,133425150.0,132610502.0,2832.0,2832.0,5664.0,0.0
14765,3.0,83954.0,4533516.0,283.0,293000000.0,283000000000.0,3.0,7385.0,8452.0,456408.0,281.0,1.0,TCP,2.0,4405.0,1402.0,0.0,0.0,0.0,1.0
3549,3.0,88635.0,92357670.0,297.0,478000000.0,297000000000.0,3.0,7916.0,8283.0,8630886.0,276.0,0.0,UDP,3.0,143930035.0,276816961.0,0.0,0.0,0.0,1.0
11605,4.0,103008.0,107334336.0,330.0,872000000.0,331000000000.0,5.0,1943.0,9266.0,9655172.0,308.0,0.0,UDP,4.0,3772.0,3520.0,0.0,0.0,0.0,1.0
33423,7.0,63439.0,66103438.0,198.0,215000000.0,198000000000.0,7.0,3024.0,9888.0,10303296.0,329.0,1.0,ICMP,2.0,196803.0,135561972.0,5.0,0.0,5.0,1.0
3249,5.0,14937.0,15564354.0,47.0,170000000.0,47170000000.0,4.0,7894.0,9516.0,9915672.0,317.0,0.0,UDP,2.0,5564.0,469299802.0,0.0,3838.0,3838.0,1.0
91873,4.0,1902.0,187154.0,218.0,387000000.0,218000000000.0,5.0,2520.0,29.0,2842.0,0.0,0.0,ICMP,3.0,1401.0,2023.0,0.0,0.0,0.0,1.0
14072,3.0,3690.0,374930.0,79.0,254000000.0,79254000000.0,3.0,5039.0,29.0,2842.0,0.0,1.0,TCP,4.0,2025.0,1267.0,0.0,0.0,0.0,0.0
34590,7.0,1211.0,123456.0,721.0,936000000.0,721936000000.0,9.0,3232.0,29.0,2842.0,0.0,1.0,TCP,2.0,1268.0,2026.0,0.0,0.0,0.0,1.0
37383,3.0,6133.0,619018.0,176.0,300000000.0,176300000000.0,3.0,9079.0,29.0,2842.0,0.0,0.0,ICMP,5.0,2027.0,1269.0,0.0,0.0,0.0,0.0
25208,4.0,5746.0,580192.0,134.0,280000000.0,134300000000.0,4.0,7357.0,29.0,2842.0,0.0,1.0,UDP,3.0,1270.0,2028.0,0.0,0.0,0.0,1.0
...,,,,,,,,,,,,,,,,,,,,
40138,5.0,3986.0,404004.0,400.0,700000000.0,400700000000.0,12.0,13798.0,29.0,2842.0,0.0,1.0,TCP,4.0,2029.0,1271.0,0.0,0.0,0.0,0.0
30231,3.0,811.0,82474.0,84.0,231000000.0,84231000000.0,3.0,7463.0,29.0,2842.0,0.0,0.0,UDP,2.0,1272.0,2030.0,0.0,0.0,0.0,1.0
74322,4.0,3000.0,304000.0,300.0,600000000.0,300600000000.0,10.0,14309.0,29.0,2842.0,0.0,1.0,ICMP,3.0,2031.0,1273.0,0.0,0.0,0.0,0.0
58304,7.0,4000.0,408000.0,400.0,800000000.0,400800000000.0,12.0,13797.0,29.0,2842.0,0.0,0.0,UDP,5.0,1274.0,2032.0,0.0,0.0,0.0,1.0
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,ICMP,1.0,2668.0,856.0,0.0,0.0,0.0,0.0
6918,3.0,769.0,75754.0,121.0,238000000.0,121000000000.0,3.0,1931.0,29.0,2842.0,0.0,0.0,TCP,2.0,4425.0,3413.0,0.0,0.0,0.0,0.0
11635,4.0,39341.0,9551360.0,250.0,423000000.0,251000000000.0,5.0,2790.0,8324.0,651552.0,277.0,1.0,UDP,2.0,231511.0,9897209.0,0.0,0.0,2.0,0.0
29922,5.0,92938.0,82781700.0,417.0,721000000.0,417000000000.0,7.0,4920.0,12659.0,9838564.0,421.0,1.0,ICMP,3.0,135577081.0,135892103.0,175.0,503.0,3838.0,1.0
33153,2.0,779.0,76342.0,798.0,506000000.0,799000000000.0,7.0,2384.0,29.0,2842.0,0.0,1.0,ICMP,4.0,134724172.0,135538974.0,0.0,0.0,0.0,0.0
24900,6.0,549.0,53802.0,563.0,337000000.0,563000000000.0,7.0,2997.0,29.0,2842.0,0.0,1.0,ICMP,1.0,60469.0,56528.0,0.0,0.0,0.0,0.0
31483,1.0,88451.0,98316478.0,200.0,504000000.0,201000000000.0,9.0,10987.0,13613.0,14906778.0,453.0,1.0,TCP,2.0,6496686.0,146182534.0,0.0,0.0,0.0,0.0
9906,4.0,100250.0,106866500.0,221.0,868000000.0,222000000000.0,6.0,1931.0,13385.0,14268410.0,446.0,0.0,UDP,2.0,3472.0,1172.0,0.0,0.0,0.0,1.0
10116,2.0,127378.0,135784948.0,282.0,912000000.0,283000000000.0,3.0,1931.0,13528.0,14420848.0,450.0,0.0,UDP,2.0,3649.0,1242.0,0.0,0.0,0.0,1.0
7567,4.0,20872.0,1378024.0,82.0,208000000.0,82208000000.0,5.0,12130.0,8277.0,546378.0,275.0,1.0,TCP,4.0,22494148.0,199198868.0,147.0,3912.0,4059.0,0.0
14585,3.0,34953.0,2027274.0,106.0,865000000.0,107000000000.0,5.0,7385.0,8932.0,518056.0,297.0,1.0,TCP,1.0,4175.0,1402.0,0.0,0.0,0.0,1.0
9996,5.0,134952.0,143858832.0,312.0,891000000.0,313000000000.0,3.0,1931.0,7464.0,7956624.0,248.0,0.0,UDP,3.0,4085.0,241982745.0,0.0,10289.0,10289.0,0.0
11545,4.0,115972.0,120842824.0,370.0,759000000.0,371000000000.0,6.0,1943.0,9336.0,9728112.0,311.0,0.0,UDP,3.0,3483.0,3735.0,0.0,0.0,0.0,1.0
11515,3.0,43326.0,45145692.0,140.0,490000000.0,140000000000.0,5.0,1943.0,9109.0,9491578.0,303.0,0.0,UDP,4.0,4211.0,255230197.0,0.0,2581.0,2581.0,0.0
22139,7.0,31003.0,31682048.0,945.0,837000000.0,946000000000.0,7.0,1931.0,4125.0,4418072.0,423.0,0.0,TCP,1.0,3620.0,4590.0,0.0,0.0,0.0,1.0
37863,5.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,UDP,2.0,4898.0,569.0,0.0,0.0,0.0,0.0
42935,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,13797.0,19190.0,14953872.0,639.0,1.0,ICMP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,1.0
...,,,,,,,,,,,,,,,,,,,,
98888,3.0,1545.0,161491.0,53.0,977000000.0,53000000000.0,3.0,1931.0,7.0,2842.0,0.0,0.0,ICMP,3.0,4348.0,4279.0,0.0,0.0,0.0,0.0
41919,2.0,1290.0,131627.0,68.0,914000000.0,68000000000.0,3.0,1931.0,7.0,2842.0,0.0,0.0,TCP,2.0,4368.0,4253.0,0.0,0.0,0.0,1.0
100000,7.0,1157.0,122051.0,74.0,988000000.0,74000000000.0,4.0,1931.0,7.0,2842.0,0.0,1.0,UDP,4.0,4398.0,4223.0,0.0,0.0,0.0,0.0
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,ICMP,2.0,105767.0,135561984.0,0.0,0.0,0.0,0.0
6642,4.0,676.0,66248.0,691.0,616000000.0,692000000000.0,5.0,3431.0,30.0,2940.0,1.0,0.0,ICMP,2.0,105809.0,135561984.0,0.0,0.0,0.0,1.0
11365,1.0,18306.0,19514196.0,40.0,713000000.0,40713000000.0,3.0,1790.0,13529.0,14421914.0,450.0,0.0,UDP,1.0,3733.0,1242.0,0.0,0.0,0.0,1.0
11485,3.0,72267.0,77036622.0,160.0,295000000.0,160000000000.0,5.0,1943.0,13533.0,14426178.0,451.0,0.0,UDP,4.0,238103395.0,4295.0,10242.0,0.0,10242.0,0.0
3609,3.0,119312.0,124323104.0,406.0,506000000.0,407000000000.0,3.0,7916.0,7070.0,7366940.0,235.0,0.0,UDP,1.0,4485.0,1382.0,0.0,0.0,0.0,1.0
3579,4.0,112327.0,117044734.0,376.0,958000000.0,377000000000.0,2.0,7916.0,8660.0,9023720.0,288.0,0.0,UDP,3.0,681889127.0,5741.0,2395.0,0.0,2395.0,0.0
2919,4.0,122867.0,128027414.0,437.0,82000000.0,437000000000.0,2.0,4440.0,8314.0,8663188.0,277.0,0.0,UDP,3.0,3903.0,3483.0,0.0,0.0,0.0,0.0
7117,3.0,60142.0,3247668.0,203.0,610000000.0,204000000000.0,3.0,11888.0,8657.0,467478.0,288.0,1.0,TCP,1.0,5525.0,2442798.0,0.0,126.0,126.0,1.0
24941,6.0,124815.0,6740010.0,446.0,858000000.0,447000000000.0,5.0,10817.0,8168.0,441072.0,272.0,1.0,TCP,1.0,6112176.0,151754204.0,0.0,118.0,118.0,0.0
16274,6.0,2283.0,135872.0,922.0,567000000.0,922000000000.0,3.0,4255.0,22.0,1090.0,1.0,0.0,ICMP,2.0,147499.0,19079.0,0.0,0.0,0.0,1.0
37247,1.0,38572.0,17080072.0,1463.0,945000000.0,1463000000000.0,2.0,13797.0,19190.0,14953872.0,639.0,0.0,UDP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,0.0
25473,1.0,34.0,1296.0,30.0,92000000.0,30000000000.0,3.0,1690.0,13.0,636.0,1.0,0.0,ICMP,3.0,6046.0,675.0,0.0,0.0,0.0,0.0
38132,4.0,9.0,1872.0,25.0,80000000.0,25000000000.0,2.0,1151.0,3.0,936.0,1.0,0.0,ICMP,3.0,5898.0,717.0,0.0,0.0,0.0,1.0
17135,2.0,11.0,2144.0,41.0,94000000.0,41000000000.0,2.0,1290.0,6.0,1072.0,1.0,0.0,ICMP,4.0,7491.0,851.0,0.0,0.0,0.0,0.0
...,,,,,,,,,,,,,,,,,,,,
99999,5.0,4000.0,40000000.0,1000.0,1000000000.0,1000000000000.0,5.0,2000.0,800.0,4000000.0,400.0,1.0,TCP,3.0,30000000.0,10000000.0,4000.0,4000.0,4000.0,1.0
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,ICMP,1.0,2668.0,856.0,0.0,0.0,0.0,0.0
6918,3.0,769.0,75754.0,121.0,238000000.0,121000000000.0,3.0,1931.0,29.0,2842.0,0.0,0.0,TCP,2.0,4425.0,3413.0,0.0,0.0,0.0,1.0
11635,4.0,39341.0,9551360.0,250.0,423000000.0,251000000000.0,5.0,2790.0,8324.0,651552.0,277.0,1.0,UDP,3.0,231511.0,9897209.0,0.0,0.0,2.0,0.0
29922,5.0,92938.0,82781700.0,417.0,721000000.0,417000000000.0,7.0,4920.0,12659.0,9838564.0,421.0,1.0,ICMP,2.0,135577081.0,135892103.0,175.0,503.0,3838.0,1.0
42935,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,13797.0,19190.0,14953872.0,639.0,1.0,TCP,4.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,0.0
31011,2.0,90.0,8820.0,92.0,695000000.0,92695000000.0,5.0,4942.0,29.0,2842.0,0.0,1.0,ICMP,3.0,106729.0,135566141.0,0.0,0.0,0.0,0.0
25241,5.0,64072.0,70473888.0,144.0,60000000.0,144000000000.0,8.0,12862.0,13388.0,14741400.0,446.0,1.0,TCP,3.0,169283736.0,91921732.0,171.0,3923.0,4094.0,1.0
7062,5.0,382.0,37436.0,391.0,453000000.0,391000000000.0,5.0,3443.0,30.0,2940.0,1.0,0.0,ICMP,2.0,5498.0,1542.0,0.0,0.0,0.0,0.0
2638,2.0,43745.0,46632170.0,97.0,163000000.0,97163000000.0,5.0,2375.0,13529.0,14421914.0,450.0,0.0,UDP,2.0,86743136.0,3530.0,6527.0,0.0,6527.0,1.0
4097,7.0,18163.0,19995302.0,41.0,74000000.0,41074000000.0,3.0,36.0,13436.0,14753784.0,447.0,1.0,TCP,1.0,888824.0,20164426.0,172.0,3923.0,4095.0,0.0
11845,3.0,129976.0,135434992.0,470.0,570000000.0,471000000000.0,2.0,1943.0,6701.0,6982442.0,223.0,0.0,UDP,4.0,4094.0,143928808.0,0.0,0.0,0.0,1.0
28458,3.0,131820.0,135638360.0,1671.0,408000000.0,1670000000000.0,11.0,2800.0,29.0,2842.0,0.0,1.0,ICMP,1.0,22467.0,18224.0,0.0,0.0,0.0,0.0
30312,4.0,131467.0,135603766.0,1310.0,169000000.0,1310000000000.0,9.0,2053.0,29.0,2842.0,0.0,1.0,ICMP,3.0,270705429.0,271099137.0,0.0,0.0,0.0,1.0
3549,6.0,103744.0,108101248.0,347.0,415000000.0,347000000000.0,2.0,7916.0,8196.0,8540232.0,273.0,0.0,UDP,2.0,632491671.0,2768.0,4622.0,0.0,4622.0,0.0
12265,4.0,134988.0,143897208.0,320.0,750000000.0,321000000000.0,2.0,2242.0,4088.0,4357808.0,136.0,0.0,UDP,4.0,4103.0,3767.0,0.0,0.0,0.0,1.0
...,,,,,,,,,,,,,,,,,,,,
99982,4.0,1437.0,138854.0,20.0,60000000.0,2024000000.0,2.0,12.0,8.0,717.0,0.0,0.0,ICMP,3.0,817.0,2048.0,0.0,0.0,0.0,1.0
100000,5.0,35.0,3280.0,2.0,30000000.0,2024000000.0,2.0,12.0,2.0,140.0,0.0,0.0,TCP,2.0,128.0,1552.0,0.0,0.0,0.0,0.0
2488,1,0,0,0,0,0.0,2,4,0,0,0,0,TCP,1,2668,856,0,0.0,0.0,1
6918,3,769,75754,121,238000000,121000000000.0,3,1931,29,2842,0,0,UDP,1,4425,3413,0,0.0,0.0,0
11635,4,39341,9551360,250,423000000,251000000000.0,5,2790,8324,651552,277,1,TCP,2,231511,9897209,0,0.0,2.0,1
29922,5,92938,82781700,417,721000000,417000000000.0,7,4920,12659,9838564,421,1,UDP,3,135577081,135892103,175,503.0,3838.0,1
42935,7,260006,147128002,1881,999000000,1880000000000.0,12,13797,19190,14953872,639,1,ICMP,5,1269981973,990596183,20580,16577.0,20580.0,1
4119,4,133605,142422930,296,782000000,297000000000.0,2,8803,13368,14250288,445,0,UDP,2,8109,1584,0,0.0,0.0,0
11515,3,130513,139126858,289,466000000,289000000000.0,5,1943,13307,14185262,443,0,UDP,3,231187421,4169,7676,0.0,7676.0,0
9816,5,59904,63857664,132,876000000,133000000000.0,3,1109,13542,14435772,451,0,UDP,3,3236,3320,0,0.0,0.0,0
2638,5,66054,70413564,145,332000000,145000000000.0,3,2375,13527,14419782,450,0,UDP,1,3534,1172,0,0.0,0.0,0
11515,1,85676,91330616,190,726000000,191000000000.0,3,1943,13306,14184196,443,0,UDP,2,4131,222318288,0,2587.0,2587.0,0
9846,2,5967,6360822,12,891000000,12891000000.0,3,1910,0,0,0,0,UDP,2,3542,1172,0,0.0,0.0,1
11619,6,86672,4680288,288,636000000,289000000000.0,3,6696,8095,437130,269,1,TCP,4,13993149,161099237,0,0.0,0.0,1
31033,3,77084,4470872,264,471000000,264000000000.0,5,3982,7531,436798,251,1,TCP,4,16313063,159115349,232,324.0,556.0,1
10086,2,63599,66270158,203,394000000,203000000000.0,3,1931,9387,9781254,312,0,UDP,2,3413,3539,0,0.0,0.0,1
5562,6,66749,69552458,227,506000000,228000000000.0,2,1264,8652,9015384,288,1,ICMP,2,4487,70016677,0,2440.0,2440.0,1
36125,1,17001,17603602,101,946000000,101946000000.0,3,4695,0,0,0,0,TCP,3,1189,1189,0,0.0,0.0,0
20983,2,63621,68550082,202,500000000,202500000000.0,4,2984,8299,9060158,290,1,UDP,4,1172,1172,0,0.0,0.0,1
1592,4,139024,146610496,285,922000000,286000000000.0,2,6152,13900,14608320,444,0,UDP,2,856,856,0,0.0,0.0,0
25132,5,66992,70498664,146,569000000,146569000000.0,3,3125,13362,14302072,449,0,TCP,2,1172,3539,0,0.0,0.0,1
20247,1,0,0,0,0,0.0,3,4698,0,0,0,0,UDP,1,856,2668,0,0.0,0.0,0
25761,7,260006,147128002,1881,999000000,1880000000000.0,12,13797,19190,14953872,639,1,ICMP,5,1269981973,990596183,20580,16577.0,20580.0,1
17457,3,92938,82781700,417,721000000,417000000000.0,7,4920,12659,9838564,421,1,TCP,3,135577081,135892103,175,503.0,3838.0,0
33892,4,59904,63857664,132,876000000,133000000000.0,3,1109,13542,14435772,451,0,UDP,3,3236,3320,0,0.0,0.0,1
19092,2,5967,6360822,12,891000000,12891000000.0,3,1910,0,0,0,0,TCP,2,3542,1172,0,0.0,0.0,0
